longitude	latitude	flightaltitude	timediff, dayfrac	timediff, hh:mm:ss	day=0/night=1
-121.2	34.2	10668	0.0622916668653488	01:29:42	1
-124.22	33.97	9753.6	0.0625231484882534	01:30:02	1
-140	25	10668	0.062650463078171	01:30:13	0
-119.89	33.09	8717.28	0.0626967591233552	01:30:17	1
-124.79	46.28	10576.56	0.0627199071459472	01:30:19	0
-154.85	22.27	10972.8	0.0627893516793847	01:30:25	0
-134.12	31.83	10668	0.0629050927236676	01:30:35	1
-155	22.75	10363.2	0.0630208333022892	01:30:45	0
-122.1	33.56	7924.8	0.0631481483578682	01:30:56	0
-128.16	32.73	10363.2	0.0632523149251938	01:31:05	0
-122.13	33.39	10972.8	0.0632638889364898	01:31:06	0
-156.17	21.37	7833.36	0.0632754629477859	01:31:07	0
-128.04	32.23	10058.4	0.0633912039920688	01:31:17	0
-124.24	34.04	10668	0.0634953705593944	01:31:26	1
-154.65	21.35	10668	0.0635532406158745	01:31:31	0
-156.53	22.8	10363.2	0.0637384261935949	01:31:47	0
-121.71	32.14	10363.2	0.0637384261935949	01:31:47	1
-156.13	21.38	8351.52	0.0637384261935949	01:31:47	0
-120.84	34.17	9723.12	0.063900463283062	01:32:01	0
-121.42	33.09	11582.4	0.0640046293847263	01:32:10	1
-122.42	34.54	9753.6	0.0640624999068677	01:32:15	0
-126.01	45.81	11277.6	0.0641319444403052	01:32:21	0
-122.16	33.39	10668	0.0641319444403052	01:32:21	0
-155	22.77	11277.6	0.0641666664741933	01:32:24	0
-122.14	33.64	9144	0.0642824075184762	01:32:34	0
-125.35	36.04	11277.6	0.0643518515862525	01:32:40	1
-154.77	21.73	11277.6	0.0644444446079433	01:32:48	0
-126.4	31.7	11277.6	0.0644675921648741	01:32:50	1
-154.78	21.7	11277.6	0.0644791666418314	01:32:51	0
-124.31	33.99	10058.4	0.0644907406531274	01:32:52	1
-154.6	21.37	10058.4	0.064722222276032	01:33:12	0
-123.32	37.47	6522.72	0.064722222276032	01:33:12	0
-125.99	45.81	11582.4	0.064722222276032	01:33:12	0
-134.97	39.42	10668	0.064861111342907	01:33:24	1
-122.72	34.13	10058.4	0.0649189818650484	01:33:29	1
-127.35	45.25	11277.6	0.0650115739554167	01:33:37	0
-153.07	21.43	10058.4	0.0650115739554167	01:33:37	0
-121.63	31.51	11247.12	0.0650810184888542	01:33:43	0
-148.22	26.72	11582.4	0.0651041665114462	01:33:45	0
-156.27	21.35	9083.04	0.0652314815670252	01:33:56	0
-124.7	46.32	10637.52	0.0653009261004627	01:34:02	0
-126.21	32.67	9144	0.0653124996460974	01:34:03	1
-121.37	33.11	10942.32	0.0653472226113081	01:34:06	1
-136.05	33.38	10972.8	0.0653703706339002	01:34:08	0
-124.29	33.96	11277.6	0.0653935186564922	01:34:10	1
-156.17	21.43	8991.6	0.0654629631899297	01:34:16	0
-153.45	22.67	12192	0.0655092592351139	01:34:20	0
-122.17	33.53	9113.52	0.0655902777798474	01:34:27	0
-156.25	21.35	9662.16	0.0656134258024395	01:34:29	0
-139.43	28.7	10668	0.0656250002793968	01:34:30	0
-139.43	28.7	10668	0.0656365742906928	01:34:31	0
-124.73	46.3	11277.6	0.0656712963245809	01:34:34	0
-126.37	37.48	11795.76	0.0657523148693144	01:34:41	1
-124.29	33.94	10972.8	0.0658101853914559	01:34:46	1
-154.92	22.82	11582.4	0.0659606480039656	01:34:59	0
-121.22	34.1	9448.8	0.0660879630595446	01:35:10	1
-125.75	44.2	10363.2	0.0661689816042781	01:35:17	1
-124.52	33.07	9753.6	0.0661805556155741	01:35:18	1
-127.48	33.41	10058.4	0.0662152776494622	01:35:21	1
-150.93	25.21	10668	0.0663773152045906	01:35:35	0
-121.61	31.51	10058.4	0.0664699072949588	01:35:43	0
-121.51	33.05	10668	0.0664699077606201	01:35:43	1
-156.77	23.87	11277.6	0.0664930557832122	01:35:45	0
-124.25	34	10668	0.0665046297945082	01:35:46	1
-154.67	21.37	10668	0.0665972223505378	01:35:54	0
-124.25	34.01	10668	0.0666435183957219	01:35:58	1
-120.73	33.7	9022.08	0.0666435183957219	01:35:58	0
-155	22.8	10668	0.0667245369404554	01:36:05	0
-123.02	32.56	10363.2	0.0667245369404554	01:36:05	1
-125.64	44.31	10363.2	0.0668750000186265	01:36:18	1
-120.8	34.08	8503.92	0.0673148147761822	01:36:56	0
-122.78	33.95	10972.8	0.0673842593096197	01:37:02	1
-149.08	30.05	10668	0.067407407797873	01:37:04	0
-127.81	32.28	9144	0.0675231483764946	01:37:14	1
-124.28	33.97	10668	0.0675347223877907	01:37:15	1
-153.15	21.72	10972.8	0.0676041664555669	01:37:21	0
-126.75	45.49	10058.4	0.0676388889551163	01:37:24	1
-154.63	21.55	11277.6	0.0676620369777083	01:37:26	0
-154.93	22.82	12192	0.0677199074998498	01:37:31	0
-125.94	30.59	10363.2	0.0678240740671754	01:37:40	0
-126.03	45.79	11277.6	0.0678240740671754	01:37:40	0
-156.37	21.95	9662.16	0.0680092591792345	01:37:56	0
-154.65	21.38	10850.88	0.068090277723968	01:38:03	0
-138.08	29.19	10668	0.0681134257465601	01:38:05	0
-124.23	34.01	10363.2	0.0681597217917442	01:38:09	1
-153.15	21.45	10668	0.0681597222574055	01:38:09	0
-124.2	33.95	10637.52	0.0682986108586192	01:38:21	1
-121.18	33.96	10058.4	0.0683101853355765	01:38:22	1
-140.72	30.39	8839.2	0.068356481846422	01:38:26	1
-123.53	36.7	7040.88	0.0683796294033527	01:38:28	1
-139.43	28.7	9144	0.0684490739367902	01:38:34	0
-121.28	33.72	9144	0.0684722224250436	01:38:36	1
-151.69	27.9	10363.2	0.0685879625380039	01:38:46	0
-124.75	46.29	11277.6	0.0686458335258067	01:38:51	0
-125.79	44.05	10058.4	0.0686689815483987	01:38:53	1
-138.12	39.8	10058.4	0.0687152780592442	01:38:57	1
-126.86	45.45	10668	0.0688425926491618	01:39:08	1
-147.62	24.35	11582.4	0.0690162037499249	01:39:23	0
-126.16	32.69	9144	0.069039351772517	01:39:25	1
-123.42	36.78	6644.64	0.0690740738064051	01:39:28	1
-121.24	33.59	8290.56	0.0691435188055038	01:39:34	1
-155.42	24.32	11277.6	0.0692245368845761	01:39:41	0
-123.31	46.83	6431.28	0.0692245373502374	01:39:41	0
-121.7	32.22	10972.8	0.0692939814180136	01:39:47	1
-125.68	44.17	10058.4	0.0693634259514511	01:39:53	1
-119.05	33.68	6614.16	0.0693865739740431	01:39:55	0
-156.23	21.38	9784.08	0.0693865739740431	01:39:55	0
-121.18	35.56	10668	0.0694444444961846	01:40:00	0
-124.75	46.3	10759.44	0.0694675925187767	01:40:02	0
-123.43	46.8	7254.24	0.0695254625752568	01:40:07	0
-124.68	46.31	11582.4	0.0695254630409181	01:40:07	0
-119.71	33.62	6370.32	0.0695833330973983	01:40:12	1
-153.35	22.75	9753.6	0.0695949071086943	01:40:13	0
-154.55	20.95	9174.48	0.0696180551312864	01:40:15	0
-124.52	33.07	9144	0.0696759256534278	01:40:20	1
-119.79	33.6	6187.44	0.0696990741416812	01:40:22	1
-125.05	46.2	10058.4	0.0697916666977108	01:40:30	1
-153.43	22.7	10668	0.0697916666977108	01:40:30	0
-154.65	21.35	9814.56	0.0698032407090068	01:40:31	0
-155.02	22.78	11887.2	0.0698379632085562	01:40:34	0
-124.72	46.31	11582.4	0.0698611112311482	01:40:36	0
-151.88	22.35	10363.2	0.0698726852424443	01:40:37	0
-154.95	22.82	9875.52	0.0699884258210659	01:40:47	0
-122.68	34.09	9753.6	0.0700462963432074	01:40:52	1
-124.3	34.01	12192	0.0700462963432074	01:40:52	1
-142.64	29.11	10972.8	0.0700694443657994	01:40:54	0
-149.63	25.93	11277.6	0.0701041663996875	01:40:57	0
-124.73	46.31	11277.6	0.0701851854100823	01:41:04	0
-154.8	21.68	10058.4	0.0702662039548159	01:41:11	0
-155.2	23.53	11277.6	0.0704166665673256	01:41:24	0
-126	45.81	11277.6	0.0705439816229045	01:41:35	0
-120.84	34.1	7071.36	0.0705671296454966	01:41:37	0
-122.11	33.55	10972.8	0.0707638887688518	01:41:54	0
-134.87	34.92	10058.4	0.0707986108027399	01:41:57	1
-153.22	21.7	10972.8	0.0708912033587694	01:42:05	0
-151.93	29.5	10972.8	0.0708912038244307	01:42:05	0
-119.89	33.07	8778.24	0.071435185149312	01:42:52	1
-123.5	32.43	10363.2	0.0714814811944962	01:42:56	0
-122.71	34.02	10058.4	0.071574074216187	01:43:04	1
-125.19	36.18	11582.4	0.0717361108399928	01:43:18	1
-124.38	33.97	11887.2	0.0717592593282461	01:43:20	1
-140.7	30.4	8839.2	0.0717708333395422	01:43:21	1
-121.16	34.01	10058.4	0.0717939813621342	01:43:23	1
-153.12	21.38	10668	0.0718055553734303	01:43:24	0
-124.52	33.07	9144	0.0718287033960223	01:43:26	1
-156.18	21.15	7010.4	0.0718865739181638	01:43:31	0
-123.23	32.45	10058.4	0.0719328704290092	01:43:35	1
-119.55	35.05	9357.36	0.0719444444403052	01:43:36	0
-156.28	22	8900.16	0.0719560184516013	01:43:37	0
-124.19	33.99	10972.8	0.0720254629850388	01:43:43	1
-123.14	32.6	11277.6	0.0720717590302229	01:43:47	1
-119.86	33.17	8290.56	0.0721296295523643	01:43:52	1
-153.33	22.7	10972.8	0.0722106480970979	01:43:59	0
-122.35	34.07	10668	0.0723611111752689	01:44:12	0
-136.19	27.68	9144	0.0723726851865649	01:44:13	0
-124.74	46.3	11186.16	0.072384259197861	01:44:14	0
-122.74	33.99	10363.2	0.0725231477990747	01:44:26	1
-123.12	32.49	10942.32	0.0726041663438082	01:44:33	1
-119.5	34.93	9144	0.0726388888433576	01:44:36	0
-143.72	27.03	10668	0.0726736108772457	01:44:39	0
-124.52	33.07	9448.8	0.0727662038989365	01:44:47	1
-122.3	34.08	11887.2	0.0728125004097819	01:44:51	0
-119.83	33.28	7741.92	0.0728240739554167	01:44:52	1
-124.3	34.01	11277.6	0.0728472219780087	01:44:54	1
-122.72	33.97	10363.2	0.07284722244367	01:44:54	1
-143.7	27.04	10363.2	0.0730208335444331	01:45:09	0
-119.79	33.6	6126.48	0.0731018516235054	01:45:16	1
-153.64	23.6	10972.8	0.0731018520891666	01:45:16	0
-127.47	33.42	10363.2	0.0731597221456468	01:45:21	1
-133.12	29.84	10668	0.0731712961569428	01:45:22	1
-124.52	33.07	9144	0.0732407406903803	01:45:28	1
-124.52	33.07	9144	0.0732523151673377	01:45:29	1
-124.19	34.02	10668	0.0732638887129724	01:45:30	1
-126.82	45.47	9448.8	0.0733101852238178	01:45:34	1
-148.27	26.67	11582.4	0.0733217592351139	01:45:35	0
-119.45	34.81	8564.88	0.0733333332464099	01:45:36	0
-133.68	43.69	10668	0.073368055280298	01:45:39	1
-155.13	23.63	11582.4	0.0734027777798474	01:45:42	0
-121.2	33.95	9753.6	0.0734490742906928	01:45:46	1
-137.98	29.22	9753.6	0.0734606483019888	01:45:47	1
-154.77	21.82	11277.6	0.0734837963245809	01:45:49	0
-119.8	33.37	7193.28	0.073518518358469	01:45:52	1
-121.24	33.94	9448.8	0.0735532408580184	01:45:55	1
-149.08	30.05	10668	0.0735763888806105	01:45:57	0
-149.58	25.97	9144	0.0736921299248934	01:46:07	0
-139.41	28.71	9144	0.073796296492219	01:46:16	0
-154.67	21.57	11887.2	0.0738194440491498	01:46:18	0
-153.45	22.68	10363.2	0.0738541670143604	01:46:21	1
-124.66	46.33	10485.12	0.0738888885825872	01:46:24	0
-121.17	35.57	11277.6	0.0739004630595446	01:46:25	0
-152.97	20.8	10058.4	0.0741666667163372	01:46:48	0
-119.77	33.47	6614.16	0.0742129627615213	01:46:52	1
-154.55	20.93	10668	0.0745254629291594	01:47:19	0
-124.5	36.32	9144	0.0745601854287088	01:47:22	0
-121.24	33.93	7437.12	0.0746064814738929	01:47:26	1
-123.24	32.53	11582.4	0.0746412039734423	01:47:29	1
-131.14	31.39	9144	0.0746643519960344	01:47:31	1
-124.27	33.96	11277.6	0.07476851856336	01:47:40	1
-154.67	21.37	11887.2	0.074791666585952	01:47:42	0
-146.84	27.43	10363.2	0.0748495371080935	01:47:47	0
-149.08	30.05	10668	0.0748495371080935	01:47:47	0
-139.43	28.7	10972.8	0.0748842591419816	01:47:50	0
-119.7	33.54	6035.04	0.0749074071645737	01:47:52	1
-135.14	30.16	9144	0.0749537036754191	01:47:56	0
-153.21	21.86	12100.56	0.0750347222201526	01:48:03	0
-122.32	34.04	10668	0.0750347222201526	01:48:03	0
-153.37	22.73	10668	0.075057870708406	01:48:05	0
-123.29	46.74	7589.52	0.0752314813435078	01:48:20	0
-123.3	46.83	7101.84	0.0752430558204651	01:48:21	0
-149.51	26	10972.8	0.0755324074998498	01:48:46	0
-132.27	31.06	10058.4	0.0756597225554287	01:48:57	0
-139.43	28.7	10363.2	0.0758449072018266	01:49:13	0
-123.29	46.83	6858	0.0759143517352641	01:49:19	0
-120.07	32.59	10363.2	0.0759490742348135	01:49:22	1
-123.28	46.84	6797.04	0.0760763888247311	01:49:33	0
-155.32	24.02	10363.2	0.0761574073694646	01:49:40	0
-147.69	24.33	11887.2	0.0762268519029021	01:49:46	0
-123.22	32.51	11887.2	0.0764467590488493	01:50:05	1
-149.08	30.05	10668	0.0764699075371027	01:50:07	0
-127.3	45.17	11277.6	0.0766666666604579	01:50:24	0
-154.93	22.83	9601.2	0.076701388694346	01:50:27	0
-123.16	32.53	10363.2	0.0767361111938953	01:50:30	1
-120.41	32.46	11277.6	0.0767708332277834	01:50:33	0
-125.14	36.19	11582.4	0.0768402777612209	01:50:39	1
-124.7	46.32	11582.4	0.076851851772517	01:50:40	0
-141.29	28	9753.6	0.0769328703172505	01:50:47	1
-124.23	33.95	10668	0.077152777928859	01:51:06	1
-154.85	21.7	10454.64	0.077314815018326	01:51:20	0
-156.25	21.82	8869.68	0.0773611110635102	01:51:24	0
-139.43	28.7	9753.6	0.0774074075743556	01:51:28	0
-139.43	28.7	9753.6	0.0774189815856516	01:51:29	0
-144.1	28.82	11887.2	0.0774421296082437	01:51:31	0
-124.66	46.39	11277.6	0.0775115741416812	01:51:37	0
-139.43	28.7	10363.2	0.0775462961755693	01:51:40	0
-156.37	21.98	10698.48	0.0775925926864147	01:51:44	0
-123.52	36.87	7833.36	0.0777662033215165	01:51:59	1
-139.46	28.69	9753.6	0.0777662037871778	01:51:59	0
-139.43	28.7	9753.6	0.0779398144222796	01:52:14	0
-139.43	28.7	10058.4	0.0779976849444211	01:52:19	0
-134.97	39.42	11277.6	0.0781481480225921	01:52:32	1
-140.7	30.4	10058.4	0.0782407405786216	01:52:40	1
-122.66	34.11	9448.8	0.0782523150555789	01:52:41	1
-146.84	27.43	10972.8	0.0783217595890164	01:52:47	0
-122.74	33.99	10637.52	0.0784374997019768	01:52:57	1
-125	46.2	10363.2	0.0785648147575557	01:53:08	1
-125.23	36.13	11277.6	0.0786226852796972	01:53:13	1
-124.23	33.96	11582.4	0.0787268518470228	01:53:22	1
-123.16	32.53	10668	0.0787384263239801	01:53:23	1
-123.37	37.19	11887.2	0.0787615743465722	01:53:25	1
-149.59	25.94	11582.4	0.0788541664369404	01:53:33	0
-122.75	33.99	10637.52	0.0789120374247432	01:53:38	1
-148.99	23.73	10972.8	0.0790046295151114	01:53:46	0
-124.72	46.32	10698.48	0.0790740740485489	01:53:52	0
-153.13	21.72	11582.4	0.079247685149312	01:54:07	0
-139.43	28.7	10363.2	0.0793055556714535	01:54:12	0
-149.08	30.05	10668	0.0793287036940455	01:54:14	0
-153.66	23.58	10972.8	0.0795486108399928	01:54:33	0
-143.1	27.29	10668	0.0796296298503876	01:54:40	1
-123.26	46.84	6309.36	0.0796643518842757	01:54:43	1
-127.66	42.9	10058.4	0.0796874999068677	01:54:45	1
-155.13	23.63	11582.4	0.0797106479294598	01:54:47	0
-121.77	32.08	10668	0.0797106483951211	01:54:47	1
-126.3	37.6	11277.6	0.0797685184516013	01:54:52	1
-126.58	32.59	10363.2	0.0797916664741933	01:54:54	0
-121.52	33.06	10058.4	0.0799884260632098	01:55:11	1
-139.43	28.7	8534.4	0.0800000000745058	01:55:12	0
-153.2	21.47	9448.8	0.0800231480970979	01:55:14	0
-145.38	28.01	10058.4	0.0800810186192393	01:55:19	0
-119.76	33.57	7193.28	0.0801273146644235	01:55:23	1
-121.48	33.12	9906	0.0801851851865649	01:55:28	1
-139.43	28.7	10058.4	0.080196759197861	01:55:29	0
-139.43	28.7	9753.6	0.0802546297200024	01:55:34	0
-122.76	34.02	9448.8	0.0803124997764826	01:55:39	1
-126.09	45.78	11277.6	0.0803240742534399	01:55:40	0
-125.2	35.96	11887.2	0.0803356477990747	01:55:41	1
-121.2	34.06	10332.72	0.0803819443099201	01:55:45	1
-122.72	34.07	11582.4	0.0803819447755814	01:55:45	1
-140.7	30.4	11277.6	0.0804166668094695	01:55:48	1
-156.3	21.73	10668	0.0805555554106832	01:56:00	0
-128.64	44.7	10058.4	0.0806018519215286	01:56:04	1
-120.33	32.53	8747.76	0.0806481479667127	01:56:08	0
-154.55	20.95	11277.6	0.0807407409884036	01:56:16	0
-129.44	31.86	9753.6	0.0807986110448837	01:56:21	0
-122.72	34	8534.4	0.0808680555783212	01:56:27	1
-121.86	31.61	10668	0.0809027780778706	01:56:30	1
-120.21	31.98	10302.24	0.0809722221456468	01:56:36	0
-153.13	21.72	10058.4	0.0810995372012258	01:56:47	0
-140.67	27.24	10972.8	0.0812731478363276	01:57:02	0
-120.22	31.97	10363.2	0.0813888893462718	01:57:12	0
-127.75	32.3	10363.2	0.0814120369032025	01:57:14	1
-125.88	43.7	9540.24	0.0814467594027519	01:57:17	1
-137.91	29.23	9144	0.081458333414048	01:57:18	1
-122.68	33.99	11887.2	0.0815509259700775	01:57:26	1
-154.92	22.25	10668	0.0815856480039656	01:57:29	0
-156.43	22.38	10911.84	0.0816087960265577	01:57:31	0
-142.74	29.47	11582.4	0.0817476850934327	01:57:43	0
-124.91	46.25	10607.04	0.0818634261377156	01:57:53	1
-124.21	34.04	9418.32	0.0819097221828997	01:57:57	1
-123.29	46.76	7162.8	0.0819907407276332	01:58:04	0
-133.22	34.43	11582.4	0.0820023147389293	01:58:05	0
-125.18	36.15	11887.2	0.0821064813062549	01:58:14	1
-139.43	28.7	10363.2	0.0821643518283963	01:58:19	0
-156.38	22.42	10668	0.0822222223505378	01:58:24	0
-123.19	46.87	6035.04	0.0822453703731298	01:58:26	1
-141.2	29.65	11887.2	0.0824768519960344	01:58:46	0
-121.31	33.6	8077.2	0.0825462960638106	01:58:52	1
-123.47	36.89	7559.04	0.0826157410629094	01:58:58	1
-154.82	22.22	10058.4	0.0826273146085441	01:58:59	0
-121.26	33.5	8839.2	0.0827546296641231	01:59:10	1
-135.51	32.57	9448.8	0.0827546296641231	01:59:10	1
-121.24	33.96	8900.16	0.0828356482088566	01:59:17	1
-135.48	32.58	11277.6	0.0828703702427447	01:59:20	1
-148.18	26.72	10972.8	0.0829050927422941	01:59:23	0
-132.26	43.01	11277.6	0.0829513887874782	01:59:27	1
-123.37	46.71	7528.56	0.0829861112870276	01:59:30	0
-123.39	46.8	7345.68	0.0830092593096197	01:59:32	0
-126.95	45.32	10668	0.0830439818091691	01:59:35	1
-124.52	33.07	9144	0.0833333334885538	02:00:00	1
-121.43	33.24	9723.12	0.0833680555224419	02:00:03	1
-122.75	34	11582.4	0.0834837961010635	02:00:13	1
-146.26	24.96	10668	0.0836226851679385	02:00:25	0
-154.67	21.57	11887.2	0.0837268517352641	02:00:34	0
-126.82	45.4	10668	0.0837500002235174	02:00:36	1
-149.08	30.05	10668	0.0838078702799976	02:00:41	0
-139.43	28.7	10363.2	0.0838541663251817	02:00:45	0
-125.26	36.13	12192	0.0839004633016884	02:00:49	1
-153.67	23.58	10668	0.0839236113242805	02:00:51	0
-121.23	33.94	10363.2	0.0840509259141982	02:01:02	1
-124.78	46.51	11277.6	0.0840972219593823	02:01:06	0
-123.28	46.39	6979.92	0.0840972224250436	02:01:06	0
-135.7	31.83	11277.6	0.0842592590488493	02:01:20	0
-156.57	23.02	10058.4	0.0842824070714414	02:01:22	0
-129.98	44.1	10972.8	0.0842824075371027	02:01:22	0
-123.74	35.96	11277.6	0.0843634256161749	02:01:29	1
-121.4	33.1	10972.8	0.0843750000931323	02:01:30	1
-126.83	45.42	11277.6	0.0845486111938953	02:01:45	1
-121.81	31.8	10637.52	0.0845833332277834	02:01:48	1
-155.13	23.55	10363.2	0.0846180552616715	02:01:51	0
-126.87	45.44	10058.4	0.084687499795109	02:01:57	1
-123.43	37.01	6492.24	0.0847453703172505	02:02:02	1
-140.37	26.22	9144	0.0847453703172505	02:02:02	0
-119.9	33.1	9997.44	0.0847800928167999	02:02:05	1
-123.22	46.49	6370.32	0.0847916668280959	02:02:06	0
-125.23	36.13	11582.4	0.0848495368845761	02:02:11	1
-126.88	35.51	11277.6	0.0848842589184642	02:02:14	1
-123.19	32.48	12192	0.0848958333954215	02:02:15	1
-154.82	22.28	10972.8	0.0849305554293096	02:02:18	0
-154.13	25.75	10668	0.0849305558949709	02:02:18	0
-125.39	35.89	11887.2	0.0851504630409181	02:02:37	1
-153.38	22.75	9144	0.0852083330973983	02:02:42	0
-123.55	36.86	8503.92	0.0852777776308358	02:02:48	1
-132.23	31.07	9753.6	0.0853125001303852	02:02:51	0
-148.21	26.7	10058.4	0.0853587961755693	02:02:55	0
-126.09	45.78	11277.6	0.0853935182094574	02:02:58	0
-156.32	21.8	10149.84	0.0854282407090068	02:03:01	0
-124.74	36.97	10363.2	0.0854513891972601	02:03:03	0
-123.46	36.89	7071.36	0.0854745367541909	02:03:05	1
-121.39	33.11	10668	0.0855555552989244	02:03:12	1
-151.88	22.35	11887.2	0.0856018518097699	02:03:16	0
-153.35	22.68	10363.2	0.0856249998323619	02:03:18	0
-143.43	26.15	11887.2	0.0856597223319113	02:03:21	0
-139.43	28.7	9753.6	0.0857175928540528	02:03:26	0
-121.15	34.08	9448.8	0.085798610933125	02:03:33	1
-121.12	34	10485.12	0.085798610933125	02:03:33	1
-155.05	22.18	9753.6	0.0859606484882534	02:03:47	1
-131.06	42.52	11887.2	0.0860532410442829	02:03:55	1
-153.17	21.47	11887.2	0.086099537089467	02:03:59	0
-123.91	45.33	11277.6	0.0861574076116085	02:04:04	1
-124.98	46.21	11277.6	0.0861805556342006	02:04:06	1
-130.83	32.66	11277.6	0.0862037036567926	02:04:08	1
-124.94	46.21	10058.4	0.0862152776680887	02:04:09	1
-154.78	21.85	11887.2	0.0862384256906807	02:04:11	0
-149.6	25.95	10972.8	0.0864004627801478	02:04:25	0
-155	22.78	11887.2	0.0864236112684011	02:04:27	0
-155.1	22.18	9753.6	0.0865046298131347	02:04:34	1
-127.87	42.81	10058.4	0.0865972223691642	02:04:42	1
-156.35	21.78	10271.76	0.0867939814925194	02:04:59	0
-124.58	36.46	10363.2	0.0868055555038154	02:05:00	0
-155.25	23.45	10363.2	0.0868055559694767	02:05:00	0
-123.83	45.47	11277.6	0.0868518520146608	02:05:04	1
-125.03	46.19	10972.8	0.086909722071141	02:05:09	1
-122.15	33.53	9753.6	0.0869444441050291	02:05:12	0
-124.95	46.23	10058.4	0.08703703712672	02:05:20	1
-119.83	33.58	6400.8	0.0871296292170882	02:05:28	1
-124.36	33.81	10942.32	0.0872337962500751	02:05:37	1
-139.43	28.7	9448.8	0.0872916667722166	02:05:42	0
-153.08	21.48	11887.2	0.0873032407835126	02:05:43	0
-153.42	22.65	9753.6	0.0873263888061047	02:05:45	1
-149.08	30.05	10668	0.087349537294358	02:05:47	0
-149.08	30.05	11277.6	0.087361111305654	02:05:48	0
-139.43	28.7	10363.2	0.087361111305654	02:05:48	0
-154.5	27.09	10668	0.0873958333395422	02:05:51	0
-154.2	25.69	10668	0.0873958333395422	02:05:51	0
-123.74	45.62	11277.6	0.0875462964177132	02:06:04	1
-121.4	33.32	8686.8	0.0877083330415189	02:06:18	1
-136.23	29.82	9144	0.0877662035636604	02:06:23	1
-124.76	46.29	10363.2	0.0877893520519137	02:06:25	0
-143.65	27.06	9448.8	0.0878587965853512	02:06:31	0
-153.43	22.73	10668	0.0879398146644235	02:06:38	0
-125.84	43.76	9448.8	0.0880324076861143	02:06:46	1
-121.38	33.13	10058.4	0.0880555552430451	02:06:48	1
-140.7	30.4	10668	0.0880902777425945	02:06:51	1
-155.17	23.55	10363.2	0.0881249997764826	02:06:54	0
-156.27	21.82	7528.56	0.088182870298624	02:06:59	0
-123.66	45.75	11277.6	0.0882407408207655	02:07:04	1
-126.07	45.78	10972.8	0.0882638888433576	02:07:06	0
-124.26	34.02	11582.4	0.0883449073880911	02:07:13	1
-121.23	33.96	10637.52	0.0883796298876405	02:07:16	1
-148.2	26.71	10972.8	0.0883796298876405	02:07:16	0
-122.27	33.52	9144	0.0884837964549661	02:07:25	0
-121.17	33.94	9540.24	0.0885648149996996	02:07:32	1
-124.43	36.13	11582.4	0.0886342590674758	02:07:38	0
-126.72	45.51	11277.6	0.0888541666790843	02:07:57	1
-126.13	36.71	10668	0.0888773147016764	02:07:59	0
-124.33	33.94	11582.4	0.0889351852238178	02:08:04	1
-125.18	36.19	10668	0.0890046297572553	02:08:10	1
-121.21	33.95	9845.04	0.0890509262681007	02:08:14	1
-153.4	22.62	10972.8	0.0891435188241303	02:08:22	1
-153.22	28.31	10058.4	0.0893518519587815	02:08:40	0
-122.71	34.06	10668	0.0893865739926696	02:08:43	1
-126.85	45.45	9448.8	0.0893865739926696	02:08:43	1
-125.05	46.18	11582.4	0.0894907410256565	02:08:52	1
-121.37	33.11	11887.2	0.0895138885825872	02:08:54	1
-156.12	20.85	10363.2	0.0895254630595446	02:08:55	0
-129.03	35.83	10972.8	0.0896412041038275	02:09:05	0
-153.03	21.25	9753.6	0.0897453702054918	02:09:14	0
-154.68	21.53	11887.2	0.0897453702054918	02:09:14	0
-121.45	33.08	11277.6	0.0898148147389293	02:09:20	1
-154.78	21.77	11277.6	0.0898495372384787	02:09:23	0
-156.53	22.85	11277.6	0.0898611112497747	02:09:24	0
-124.77	37.07	10210.8	0.0899189817719162	02:09:29	0
-123.42	32.38	10058.4	0.0899884258396924	02:09:35	0
-123.11	32.55	11247.12	0.0900578703731298	02:09:41	1
-122.42	35.27	8900.16	0.0900694448500872	02:09:42	1
-149.97	24.28	9753.6	0.090243055485189	02:09:57	1
-127.45	45.17	11277.6	0.0903009260073304	02:10:02	0
-123.37	37.46	6126.48	0.0903472225181758	02:10:06	0
-125.84	35.68	9753.6	0.0903703705407679	02:10:08	0
-123.25	46.86	6400.8	0.0903819440864027	02:10:09	1
-156.3	21.8	9814.56	0.0903819445520639	02:10:09	0
-123.24	46.86	6339.84	0.0904745366424322	02:10:17	1
-124.62	46.34	10972.8	0.0906134257093072	02:10:29	0
-119.63	34.12	6187.44	0.0906365741975605	02:10:31	1
-153.45	22.62	9753.6	0.0907291667535901	02:10:39	1
-140.35	26.23	9753.6	0.0907407407648861	02:10:40	0
-124.32	33.82	11887.2	0.0907638887874782	02:10:42	1
-156.45	22.37	10972.8	0.0908101852983236	02:10:46	0
-121.21	33.95	10363.2	0.0908796298317611	02:10:52	1
-121.28	33.97	10180.32	0.0909259258769453	02:10:56	1
-121.28	33.97	10180.32	0.0909259258769453	02:10:56	1
-121.28	33.97	10180.32	0.0909259258769453	02:10:56	1
-121.28	33.97	10180.32	0.0909259258769453	02:10:56	1
-121.28	33.97	10180.32	0.0909259258769453	02:10:56	1
-121.28	33.97	10180.32	0.0909259258769453	02:10:56	1
-128.05	37.19	8839.2	0.0909374998882413	02:10:57	1
-154.83	22.3	10058.4	0.0910995369777083	02:11:11	0
-122.17	33.53	10332.72	0.0911111114546657	02:11:12	0
-120.83	34.07	9113.52	0.0913194445893168	02:11:30	0
