lon	lat	alt
-126.36071	31.623692	11582.4
-127.35914	35.234043	11704.32
-126.35973	31.620043	12192
-125.833	29.623766	10668
-143.36427	26.180754	10363.2
-143.66748	24.949528	9144
-142.94925	27.836498	
-143.36427	26.180754	9144
-143.36426	26.18076	11582.4
-136.4255	28.765562	11887.2
-136.42546	28.765425	9144
-136.72165	29.910322	
-136.4258	28.766722	9448.8
-128.18088	31.154516	9448.8
-128.876	28.487534	10058.4
-128.49779	29.951925	11277.6
-155.3212	21.436321	9448.8
-123.48117	32.4192	9448.8
-123.474915	32.396137	8229.6
-122.97671	30.533846	12192
-123.467224	32.36775	10058.4
-146.28084	24.935818	10058.4
-139.93349	27.52071	10058.4
-139.93349	27.52071	10668
-139.93349	27.52071	9753.6
-139.93349	27.52071	10972.8
-139.20808	30.33951	10972.8
-133.5711	29.70309	11582.4
-133.57053	29.700966	12496.8
-133.57028	29.699993	11887.2
-134.13403	31.831184	10058.4
-156.25415	21.432356	8564.88
-124.86412	31.971628	10058.4
-124.858315	31.993294	11582.4
-124.6088	32.91156	
-151.99115	22.41929	10668
-120.25552	31.949991	11247.12
-120.257484	31.957235	11399.52
-120.70609	33.599163	
-120.848175	34.10859	8168.64
-120.25687	31.954966	10058.4
-143.22804	25.124651	10058.4
-136.52534	28.73188	10058.4
-136.52527	28.732132	10668
-136.52527	28.732159	11277.6
-136.5252	28.732397	10972.8
-130.6587	30.423618	11277.6
-130.40324	29.446033	
-130.40091	29.436981	11887.2
-130.842	31.11705	10058.4
-153.21962	21.715626	11582.4
-121.41383	33.2475	9723.12
-121.47057	33.04177	10058.4
-148.05641	25.857567	
-121.45601	33.09417	10668
-148.52211	23.950089	10668
-140.39264	26.214233	11277.6
-140.97667	28.533401	
-140.39264	26.214233	10668
-133.1349	29.837597	10668
-133.1357	29.834534	10058.4
-133.13588	29.833805	11277.6
-127.63128	30.720118	10972.8
-127.48691	30.172802	12496.8
-127.74025	31.131874	11582.4
-127.49373	30.198923	10668
-145.04204	25.484472	10058.4
-145.04204	25.484472	10668
-145.04204	25.484472	11582.4
-144.61108	27.220284	
-145.04204	25.484472	11277.6
-129.17772	33.009586	10058.4
-129.76936	30.817265	10972.8
-129.77544	30.794533	10972.8
-129.7748	30.796907	10972.8
-124.59408	30.993216	11338.56
-124.8594	31.984152	12496.8
-124.87739	32.050594	10972.8
-124.88366	32.07422	10668
-147.63512	24.354996	10668
-141.58397	26.891422	10668
-141.58397	26.891422	10058.4
-141.58397	26.891422	11277.6
-141.58397	26.891422	9753.6
-135.52179	31.453411	10972.8
-135.52115	31.450958	11582.4
-135.79277	32.459255	11887.2
-135.5213	31.451525	10058.4
-125.87007	33.724453	11277.6
-125.87733	33.69837	10363.2
-126.18061	32.59686	
-126.436195	31.65125	11582.4
-153.11433	23.932455	11277.6
-121.69275	31.781164	11277.6
-121.776566	32.0926	12496.8
-145.17595	27.004759	
-122.29655	33.98542	11582.4
-122.31424	34.048897	10668
-145.43422	28.029587	10058.4
-138.46666	26.907444	10668
-138.14896	28.166557	9448.8
-137.4412	30.892174	11582.4
-132.07777	30.203524	11277.6
-131.77814	29.051538	11887.2
-132.07698	30.200449	11277.6
-131.77814	29.051525	10668
-123.07989	32.54307	10363.2
-122.64693	34.11227	9448.8
-122.89169	33.23044	
-123.07517	32.560364	11247.12
-141.73834	25.706394	10972.8
-119.165146	33.92681	5303.52
-141.99226	26.731216	11582.4
-119.14047	33.837914	
-142.32718	28.060299	
-141.99226	26.731216	10058.4
-133.6917	33.263844	10058.4
-135.07088	28.04619	10668
-134.74234	29.32805	10972.8
-129.08344	30.589895	11887.2
-129.70422	32.9015	12496.8
-129.70786	32.91459	11582.4
-130.00798	33.99944	10058.4
-152.25432	24.445406	11582.4
-145.9385	27.892036	10363.2
-145.92535	27.944187	11887.2
-146.26877	26.579027	
-146.72705	24.718525	10668
-133.5787	29.830137	10972.8
-133.26408	28.613344	12192
-133.54573	29.704317	11582.4
-133.26402	28.613125	10058.4
-156.34517	21.925634	9448.8
-124.808655	32.096203	10668
-124.83254	32.008022	10058.4
-151.99321	22.324688	11277.6
-151.50021	24.38013	
-120.381134	32.45936	10668
-120.550964	33.081474	8778.24
-120.24528	31.957525	10546.08
-120.694695	33.600975	
-120.38056	32.457287	10668
-143.2175	25.128834	10058.4
-136.51817	28.73416	10668
-136.51826	28.733826	10058.4
-136.51823	28.733913	11277.6
-130.66174	30.425491	10668
-130.40317	29.43628	12496.8
-130.40237	29.433283	11277.6
-130.40286	29.43507	10668
-121.22629	33.950928	10363.2
-121.22263	33.964127	10637.52
-121.35312	33.49435	
-148.06665	25.853348	
-121.471664	33.065098	11551.92
-147.7922	26.95551	10058.4
-140.40927	26.208601	11277.6
-140.9933	28.527676	
-141.39673	30.087324	11887.2
-140.40915	26.208113	10058.4
-133.1609	29.826359	10972.8
-133.16092	29.82629	11887.2
-133.1609	29.826334	11277.6
-133.16055	29.827702	11582.4
-127.52409	30.190136	11277.6
-127.80921	31.26852	11887.2
-127.82143	31.313786	11582.4
-127.51546	30.15668	10668
-144.32805	28.48988	10363.2
-145.08562	25.466076	10668
-145.08562	25.466076	10972.8
-145.08562	25.466076	10972.8
-137.85048	28.271927	12192
-137.85045	28.27184	10363.2
-137.85046	28.271883	10058.4
-129.8362	30.76676	10668
-129.82999	30.790253	10058.4
-129.54723	31.848827	
-129.83661	30.765194	11582.4
-129.82736	30.800177	10972.8
-129.83112	30.78596	11277.6
-125.42271	33.811165	10668
-125.410995	33.769314	12161.52
-124.66261	31.01361	11582.4
-125.145706	32.80651	
-124.30895	29.668432	10668
-141.65984	26.861784	10972.8
-141.65984	26.861784	11582.4
-141.65984	26.861784	10058.4
-141.65984	26.861784	11582.4
-135.04631	29.348038	11277.6
-134.73996	28.154593	11887.2
-134.73979	28.15398	11277.6
-134.73944	28.152622	10668
-157.78572	21.279469	
-126.51188	31.676369	10363.2
-126.54579	31.549831	10637.52
-126.526695	31.621006	11582.4
-126.26767	32.57881	
-121.70357	31.474457	10972.8
-121.8705	32.09459	11887.2
-121.79321	31.807924	11277.6
-122.212906	33.3494	
-121.7989	31.829264	11887.2
-144.66351	24.547281	10668
-137.54752	30.8615	9448.8
-137.54745	30.861738	10668
-138.25726	28.128204	11582.4
-131.88138	29.022068	11887.2
-131.87904	29.022722	12496.8
-131.87904	29.022678	10058.4
-155.04987	22.749638	11460.48
-123.211815	32.47192	10668
-123.01041	33.20923	
-122.79073	34.00072	11582.4
-123.21701	32.453274	10668
-150.36574	22.881191	10668
-119.01159	32.925148	5638.8
-119.03671	33.01716	5486.4
-141.85132	25.662964	11277.6
-119.04064	33.031593	5852.16
-141.85132	25.662964	10668
-119.04061	33.031475	5699.76
-141.85132	25.662964	10058.4
-134.2071	31.811707	10058.4
-134.20752	31.810162	11277.6
-134.20628	31.814823	10668
-134.20726	31.811169	10668
-129.81262	32.866795	10972.8
-129.81525	32.876415	12496.8
-128.9931	29.79721	12192
-128.98311	29.759062	10668
-152.35594	24.385172	10668
-119.711494	33.96809	5334
-146.0829	27.747883	10058.4
-119.81639	33.591072	6035.04
-146.85504	24.635286	10668
-119.817825	33.585938	5486.4
-146.85555	24.633224	11582.4
-146.85146	24.649973	11582.4
-139.28595	27.759068	11582.4
-139.28595	27.759068	11887.2
-139.28595	27.759068	10363.2
-130.88007	32.687943	10668
-130.89265	32.642025	10668
-131.2173	31.439821	
-130.89297	32.640842	11277.6
-126.3694	31.561066	11551.92
-126.3758	31.585287	12496.8
-126.6241	32.504147	
-126.928696	33.61293	10972.8
-126.09806	30.5394	10668
-142.49666	29.676445	10363.2
-142.63329	29.149553	10972.8
-142.6333	29.149548	11582.4
-142.63329	29.149553	10972.8
-146.91159	27.374645	10058.4
-139.95793	27.511614	10363.2
-139.95793	27.511614	10058.4
-139.95793	27.511614	11277.6
-133.62804	29.814123	10668
-133.48857	29.276485	12192
-133.31345	28.596554	10668
-133.31418	28.599466	10668
-156.27782	21.417595	8229.6
-156.27023	21.38498	8991.6
-124.86738	32.04533	10668
-124.8789	32.003094	8839.2
-124.633385	32.906788	
-152.04105	22.311813	10058.4
-121.37796	35.864178	10668
-120.284706	31.94668	12496.8
-120.876816	34.10215	7071.36
-120.73508	33.594547	
-121.366	35.82276	9448.8
-144.17226	28.775242	9448.8
-136.55449	28.721693	9448.8
-135.8652	31.355478	11277.6
-136.55444	28.72185	10972.8
-135.86516	31.355667	9753.6
-130.72174	30.540232	11277.6
-131.261	32.55277	11887.2
-130.72263	30.54359	11887.2
-130.72015	30.534164	10058.4
-153.69766	23.58901	11582.4
-153.24654	21.693857	11277.6
-121.4931	33.06787	10058.4
-121.76021	32.08797	10668
-121.497826	33.050694	11277.6
-148.60634	23.730003	11277.6
-148.60114	23.751549	10972.8
-141.4132	30.07985	11277.6
-141.29694	29.63453	10972.8
-141.29694	29.63453	9448.8
-132.52966	32.244106	11277.6
-132.53006	32.2426	10668
-132.53	32.24286	10363.2
-132.86003	31.012691	
-133.17252	29.825068	10972.8
-127.82782	31.307919	11277.6
-127.82347	31.291641	12161.52
-128.06537	32.1906	
-127.833496	31.329084	10972.8
-127.82916	31.312935	10363.2
-150.99104	25.200033	9448.8
-150.42564	22.860458	11582.4
-145.0858	25.466	9448.8
-144.32787	28.489952	10363.2
-145.0858	25.466	9753.6
-145.0858	25.466	10363.2
-144.32785	28.48996	11277.6
-137.8482	28.272749	11582.4
-138.44711	30.582157	11887.2
-138.44719	30.582407	10668
-129.82523	30.782164	9448.8
-130.16135	29.500067	10668
-129.21925	33.029957	9753.6
-129.5401	31.850536	
-129.82036	30.800154	11277.6
-129.22571	33.00667	10058.4
-156.79057	21.765057	8503.92
-124.9324	32.035973	11582.4
-124.929825	32.026367	12192
-124.93149	32.032555	11277.6
-125.14193	32.807247	
-124.89948	31.914507	10668
-147.66895	24.249714	11277.6
-141.6537	26.864182	10972.8
-141.6537	26.864182	11277.6
-141.6537	26.864182	10058.4
-140.91203	29.768953	11887.2
-141.6537	26.864182	10972.8
-135.01564	29.238457	10668
-135.01566	29.23856	12192
-135.01501	29.236032	11582.4
-135.01546	29.23773	10668
-157.78252	21.27782	
-126.531334	31.586702	10637.52
-126.537445	31.563404	10058.4
-126.26278	32.579823	
-126.541855	31.546656	10332.72
-153.66196	21.974173	10972.8
-153.65195	22.016335	11277.6
-122.095314	32.92553	11277.6
-122.114204	32.993843	12496.8
-122.114914	32.99642	11551.92
-122.21217	33.349545	
-122.11708	33.004265	9753.6
-144.90532	25.542088	10058.4
-137.54427	30.861155	9448.8
-137.54428	30.861088	10668
-138.25374	28.12942	10972.8
-138.25415	28.127825	10668
-138.25372	28.129509	11582.4
-132.16666	30.12775	11887.2
-132.16652	30.127209	12496.8
-132.16652	30.127165	11582.4
-132.1665	30.127172	9448.8
-154.76198	21.533218	10363.2
-154.80371	21.710155	11887.2
-123.214584	32.45722	10058.4
-123.19791	32.51832	10668
-123.20426	32.494953	10363.2
-150.3671	22.873518	10972.8
-119.10289	33.24807	6065.52
-142.10666	26.686024	11887.2
-119.291855	33.929234	5242.56
-142.10727	26.685781	10668
-134.87492	29.284332	11277.6
-134.87535	29.282703	10058.4
-134.5446	30.54885	
-134.87541	29.282446	11277.6
-134.87543	29.2824	11277.6
-134.87506	29.28384	10668
-129.2981	30.938845	11887.2
-129.3027	30.956303	12192
-129.5414	31.85021	
-129.2918	30.914928	11582.4
-129.29745	30.936441	10668
-151.87354	22.354635	11277.6
-151.87323	22.3533	11582.4
-146.85512	24.652357	10363.2
-146.85266	24.662397	10668
-146.85483	24.653524	10668
-146.85526	24.651802	10972.8
-146.85207	24.664852	10058.4
-139.29247	27.75525	10972.8
-139.29279	27.756577	12496.8
-139.29279	27.756577	10058.4
-131.52167	30.315264	9448.8
-130.90108	32.63315	10668
-131.52159	30.315512	9753.6
-131.22374	31.438223	
-131.52136	30.316425	10058.4
-130.89944	32.639103	10363.2
-126.89486	33.454018	10668
-126.63352	32.502148	
-126.89446	33.45258	11582.4
-126.903625	33.485786	12496.8
-126.91108	33.512936	10668
-142.64401	29.14554	11277.6
-142.50758	29.67086	9448.8
-142.64401	29.14554	10972.8
-142.64401	29.14554	10363.2
-137.05034	31.010948	12192
-136.46106	28.753778	11582.4
-137.05003	31.00983	10058.4
-127.58484	33.470432	10972.8
-127.57005	33.524303	9448.8
-127.92677	32.221573	
-127.59297	33.44113	11887.2
-155.04185	22.7618	10668
-123.95372	33.979584	11277.6
-123.5213	32.410645	12192
-123.95338	33.97831	11582.4
-123.705215	33.082603	
-123.52453	32.422596	10363.2
-146.31873	24.918919	10363.2
-146.92592	27.368055	11277.6
-140.28917	26.252522	10058.4
-139.9759	27.504921	10058.4
-139.24944	30.325937	11582.4
-139.24945	30.325941	11582.4
-139.24939	30.326166	11277.6
-134.17805	31.818748	11887.2
-133.61401	29.68736	12496.8
-134.17838	31.819935	11887.2
-133.61435	29.68864	10668
-156.43027	21.983408	8961.12
-156.26154	21.266666	8138.16
-128.67746	44.679203	10972.8
-129.0125	43.7274	11887.2
-131.39232	43.2821	10058.4
-142.6065	34.827934	10058.4
-142.60654	34.827774	11277.6
-140.16978	36.85986	8534.4
-149.51053	31.604578	10668
-137.23921	42.24578	9144
-138.81558	37.235947	11277.6
-137.99695	39.87205	10668
-151.72609	29.67353	8839.2
-146.53317	32.031574	10668
-134.22816	42.00017	10363.2
-135.2147	40.84494	10668
-147.72343	33.079006	9448.8
-143.95337	33.90262	10058.4
-130.5031	43.859303	10668
-131.0633	42.21649	10668
-132.54124	42.1275	10058.4
-143.78575	36.07106	9448.8
-144.51198	33.5087	10668
-141.86755	37.39983	10668
-129.96129	43.63944	10058.4
-140.69112	36.075497	11887.2
-139.91089	38.689804	10058.4
-139.28545	39.08404	10363.2
-153.74196	27.796833	
-127.39484	45.130783	11277.6
-147.80623	31.058247	10668
-136.92464	38.33959	10058.4
-136.68248	40.643745	10972.8
-149.69931	31.44477	10668
-124.73426	46.310867	10881.36
-145.23334	32.990746	10058.4
-132.34177	42.97053	9448.8
-134.06006	42.089104	11277.6
-146.42532	32.11267	10058.4
-146.42525	32.112934	11277.6
-142.64476	34.80557	10668
-128.64668	44.692497	10058.4
-131.37323	43.293182	11582.4
-142.5723	34.851067	10058.4
-142.57236	34.850822	10972.8
-140.14935	36.875797	11277.6
-149.073	30.058817	10058.4
-137.97215	39.88677	8839.2
-137.97229	39.88682	10668
-150.82356	32.92973	7620
-146.95532	33.689907	10668
-134.1846	42.023262	9448.8
-135.02756	39.402622	11277.6
-135.35788	41.389248	11277.6
-147.67621	33.11669	9448.8
-148.3436	30.637926	10668
-144.40498	35.623524	10363.2
-130.45613	43.88099	10058.4
-132.72333	42.779194	11277.6
-143.73495	36.10684	10058.4
-143.73453	36.10829	11277.6
-141.83696	37.427124	10972.8
-126.78936	45.479713	11277.6
-130.06612	44.055904	10668
-150.33078	29.03772	10058.4
-139.85701	38.72439	10363.2
-139.25008	39.10592	10668
-148.20197	32.691456	10058.4
-136.03969	41.00951	10058.4
-136.86783	38.371845	9448.8
-136.354	39.751595	10668
-148.65005	35.073616	9448.8
-150.2696	29.088095	10668
-145.66016	34.69061	10972.8
-131.80153	44.38018	10058.4
-134.01988	42.110294	11277.6
-145.66061	34.690575	9144
-145.66052	34.690895	11277.6
-128.58438	44.71943	10058.4
-131.37888	43.44254	9448.8
-141.76128	37.478157	9448.8
-139.07326	33.240494	10668
-125.85399	43.713673	8534.4
-128.63873	44.423683	11277.6
-149.04451	30.080921	10668
-137.92941	39.912327	9448.8
-137.9294	39.912384	11277.6
-137.9478	39.90137	10668
-151.64546	29.746092	8839.2
-152.24481	27.406834	
-146.93617	33.70513	10363.2
-134.15656	42.038307	10668
-135.34334	41.397564	10668
-147.6542	33.134514	10058.4
-147.6543	33.13417	11277.6
-143.9136	33.930515	10668
-130.44196	43.8874	8229.6
-132.71841	42.781654	11582.4
-143.72736	36.113285	10058.4
-141.83658	37.427242	10363.2
-127.70352	42.88057	10668
-130.06694	44.042957	11277.6
-150.03224	27.849585	10058.4
-139.86343	38.720173	10668
-140.64378	36.10829	11887.2
-138.8848	37.87571	11277.6
-154.24448	25.650818	
-153.69196	27.862318	9448.8
-127.3899	45.19207	11277.6
-148.21518	32.680607	10668
-136.05937	40.998814	10058.4
-136.3721	39.737843	10058.4
-150.29811	29.064278	10058.4
-150.29808	29.064331	11277.6
-145.21735	33.002632	10058.4
-133.18164	40.344692	10058.4
-134.04791	42.095444	10972.8
-143.13191	36.535797	10668
-141.8017	37.45124	11887.2
-141.80171	37.45123	10058.4
-140.56235	38.271023	10668
-155.7433	25.873875	10058.4
-128.75139	44.646973	10972.8
-149.48619	31.625162	10972.8
-138.77007	37.263577	10058.4
-137.64095	38.815853	10668
-152.27557	27.395298	11277.6
-151.68224	29.71264	8839.2
-146.51147	32.047867	10668
-134.18774	42.02162	8839.2
-135.19492	40.85599	10972.8
-147.68597	33.10862	10058.4
-144.41649	35.614662	10058.4
-131.35678	41.239586	9753.6
-131.3964	38.59853	10668
-143.75298	36.095448	11277.6
-143.75322	36.09464	9448.8
-141.39056	35.83451	11277.6
-141.3407	35.661945	11887.2
-129.94992	43.647038	10668
-139.88394	38.707188	7620
-138.90042	37.862827	11277.6
-154.26308	25.635612	9448.8
-127.375275	45.100124	11582.4
-147.79745	31.066029	10668
-136.07364	40.99062	10058.4
-136.38428	39.727253	10058.4
-150.31111	29.054056	9448.8
-124.72756	46.303204	11277.6
-145.22774	32.99502	10668
-132.32098	42.98085	9448.8
-134.05774	42.09024	10668
-145.70932	34.65313	10668
-145.70917	34.653694	10058.4
-142.64204	34.807053	10972.8
-128.95537	43.773453	11277.6
-128.74971	44.359364	11277.6
-131.23058	42.875927	10668
-140.86876	40.475235	8839.2
-140.56557	38.26943	10668
-141.83763	37.42693	11277.6
-126.779274	45.48125	10058.4
-126.78967	45.452644	11277.6
-130.06923	44.05951	11582.4
-140.62733	36.11525	10058.4
-138.87854	37.889366	10668
-153.68098	27.832655	8839.2
-127.36496	45.154118	10972.8
-136.86055	38.381058	10058.4
-136.36397	39.752815	10363.2
-156.6623	23.504305	10058.4
-149.63887	31.493797	8839.2
-150.36967	28.704681	
-132.28314	42.999706	10058.4
-133.04411	40.701275	10668
-134.03139	42.090492	11582.4
-154.3783	26.726677	
-145.67041	34.686394	9448.8
-143.11667	36.540848	10668
-141.77109	37.471546	10058.4
-125.86305	43.742393	9448.8
-128.62769	44.38986	10972.8
-137.95085	39.898205	10058.4
-137.6217	38.85014	11277.6
-157.69843	21.29746	
-151.64813	29.78688	9448.8
-151.66309	29.729063	10668
-126.05161	45.80691	11582.4
-146.48868	32.064995	10668
-135.02379	39.3865	9448.8
-135.02477	39.383385	11277.6
-135.08104	40.5951	10972.8
-155.40245	24.616365	10668
-147.6664	33.1293	9448.8
-123.34047	46.814682	7254.24
-144.39383	35.63224	10668
-132.71275	42.782604	10972.8
-153.35233	28.777489	10668
-143.7382	36.09991	9448.8
-141.83089	37.43013	11277.6
-130.0637	44.0622	10668
-138.87804	37.889763	11277.6
-154.2378	25.658762	10668
-127.35534	45.139427	11277.6
-156.54164	22.940054	10058.4
-136.0573	40.98645	9448.8
-136.64441	40.65546	11277.6
-156.66254	23.44633	10668
-149.65132	31.483208	9448.8
-124.69661	46.32309	11277.6
-145.66548	34.6901	11277.6
-132.30325	42.973206	10668
-133.05399	40.702602	11277.6
-133.78499	41.38176	11277.6
-154.10365	25.650635	10058.4
-145.67676	34.681618	10058.4
-129.53595	42.04098	10058.4
-131.17796	42.89465	11277.6
-151.61412	28.109299	10058.4
-151.53247	27.786558	10668
-141.78812	37.459152	10058.4
-140.10492	36.912697	11277.6
-124.97944	46.20678	10058.4
-128.69812	44.66575	11277.6
-137.95232	39.880604	
-137.59726	38.868313	10668
-157.67484	21.299067	
-151.63025	29.808695	9448.8
-126.01423	45.806377	11277.6
-134.16881	42.011257	9448.8
-135.04845	40.61497	11582.4
-155.68996	25.927525	10058.4
-148.30898	30.666119	8839.2
-123.29903	46.82865	6858
-144.35782	35.653637	10668
-131.33043	41.2202	9448.8
-132.6705	42.803696	11277.6
-152.89969	27.165941	10058.4
-144.42488	33.574944	10668
-141.3201	35.865246	10668
-127.70809	42.79656	10668
-130.01286	44.086433	10058.4
-150.68106	30.597183	10363.2
-150.68105	30.597197	10668
-139.81787	38.75401	10058.4
-138.82837	37.928577	10972.8
-123.1424	46.884	5364.48
-127.2803	45.12113	11277.6
-136.00864	41.0137	10668
-136.30794	39.791317	11277.6
-156.52847	23.117336	10058.4
-149.60378	31.523628	9448.8
-124.64231	46.3342	10485.12
-145.12585	32.938854	10668
-133.15073	40.31685	9753.6
-133.53105	40.748726	11277.6
-154.08246	25.73909	10668
-154.09453	25.78816	10058.4
-145.64873	34.704235	9448.8
-143.07133	36.572735	10668
-128.59334	44.706287	9448.8
-131.34729	43.45627	11277.6
-151.92963	29.427616	10668
-141.7621	37.476788	10058.4
-140.50566	38.311646	11277.6
-125.7157	44.12591	10058.4
-128.6843	44.659935	11277.6
-157.68863	21.381996	
-137.93396	39.908222	10058.4
-137.91843	39.917347	11277.6
-157.67065	21.305265	
-126.014015	45.803917	11277.6
-135.009	39.394375	10058.4
-135.05327	40.611687	10668
-155.38123	24.642918	10668
-155.36618	24.580534	10668
-147.64932	33.143066	9448.8
-123.31026	46.826653	5151.12
-144.36768	35.646484	11277.6
-130.44711	43.880966	9448.8
-132.68529	42.79592	10363.2
-153.38899	29.026417	10668
-153.20596	28.3122	11277.6
-143.7246	36.10964	10668
-141.33978	35.854637	10668
-127.70784	42.86484	10058.4
-129.8951	43.664005	11887.2
-150.31624	29.085426	10668
-139.85356	38.73132	9448.8
-138.86787	37.944904	10668
-127.337616	45.16913	10972.8
-156.63843	23.425306	10668
-136.05238	40.990692	10363.2
-136.39917	39.96301	11277.6
-156.5657	23.120878	10363.2
-149.64513	31.488476	9448.8
-124.67466	46.335236	10698.48
-145.12975	32.838104	10668
-132.29799	42.99233	10058.4
-134.00487	42.11822	11277.6
-145.67764	34.68095	9448.8
-143.08621	36.550323	10668
-128.60594	44.719646	10058.4
-131.36107	43.444958	11277.6
-151.95715	29.469383	10668
-141.77777	37.466167	9448.8
-140.5165	38.304592	10972.8
-137.93713	39.906303	10058.4
-137.59529	38.869774	10668
-126.02045	45.82512	10668
-135.00131	39.398373	10058.4
-135.0481	40.615894	11582.4
-155.36273	24.598345	10668
-155.3624	24.596994	10668
-148.30501	30.664337	9448.8
-123.31041	46.855152	7132.32
-143.87746	33.95595	10668
-131.4178	40.937668	9448.8
-132.67284	42.802834	11277.6
-153.20337	28.362778	10668
-143.69925	36.127747	10058.4
-141.79065	37.457436	10668
-126.76184	45.487583	10058.4
-130.01805	44.08402	11277.6
-150.68489	30.593851	10668
-139.81952	38.75296	10668
-138.84616	37.963093	10668
-153.44421	28.66059	9448.8
-127.3362	45.25082	11277.6
-148.15985	32.72843	11277.6
-136.01193	41.011425	10058.4
-136.59384	40.683815	11277.6
-156.59132	23.37458	10058.4
-156.49382	22.966526	11277.6
-149.59772	31.528776	9448.8
-124.63711	46.336117	10972.8
-145.61646	34.726936	10972.8
-132.25726	42.99688	10058.4
-133.96432	42.1203	11277.6
-145.62738	34.718735	10668
-142.56364	34.862976	10668
-129.47899	42.082855	10668
-131.33731	43.46411	11277.6
-151.95477	29.576986	10668
-140.80925	40.514133	10058.4
-139.96469	36.533726	11277.6
-124.940094	46.231094	10058.4
-128.67763	44.666817	11277.6
-137.9176	39.917828	10058.4
-137.9121	39.92509	11277.6
-157.66098	21.30392	
-151.61612	29.80583	9448.8
-126.00862	45.80738	10668
-134.99786	39.400078	10058.4
-135.04974	40.614887	11277.6
-155.37454	24.63926	10668
-148.30833	30.665257	8839.2
-123.30723	46.82728	7315.2
-143.88322	33.95191	10668
-131.33429	41.22448	9448.8
-132.68668	42.80221	11277.6
-153.29523	28.66643	10668
-143.72224	36.104366	9448.8
-141.80795	37.446686	10668
-126.78749	45.47863	10058.4
-130.04053	44.07378	11277.6
-127.36877	45.23497	11582.4
-135.33896	41.399742	11277.6
-155.72755	25.938251	10668
-147.67175	33.1512	10058.4
-123.31513	46.75914	7162.8
-144.39084	35.627243	10668
-130.4748	43.8673	10058.4
-132.71078	42.785473	11277.6
-153.32187	28.656534	10668
-143.75209	36.095734	10058.4
-141.82974	37.430904	10668
-126.81581	45.46811	10668
-130.06076	44.064445	10972.8
-150.72546	30.558542	10668
-150.33687	29.064854	10668
-139.88307	38.712536	10058.4
-139.25024	39.11084	10668
-127.38045	45.2155	11277.6
-148.2064	32.69031	10668
-136.90193	38.357533	10058.4
-136.64534	40.654846	11277.6
-156.61218	23.2083	10668
-156.57298	23.044449	11277.6
-149.67711	31.461266	9448.8
-124.69514	46.319366	10759.44
-145.6692	34.6873	10668
-132.33513	42.95689	9448.8
-134.02525	42.099064	11277.6
-154.48236	27.138508	10668
-146.40892	32.121613	10058.4
-143.10886	36.535267	10668
-128.63612	44.704166	10058.4
-130.96591	42.197113	12496.8
-131.38646	43.434532	11277.6
-151.99597	29.515774	10058.4
-141.8173	37.417397	10058.4
-140.53885	38.28642	10668
-125.89927	43.69182	8534.4
-128.71378	44.63678	11277.6
-149.46225	31.635593	10668
-137.9681	39.888012	10058.4
-137.94617	39.901005	10668
-157.69601	21.282167	
-157.69556	21.280207	
-126.03876	45.790325	11582.4
-146.93083	33.69535	10668
-155.44148	24.793	
-134.1928	42.00032	10058.4
-135.33226	41.394775	11277.6
-155.38654	24.567333	10058.4
-148.34006	30.640276	9448.8
-123.330696	46.81951	6431.28
-143.87633	33.83625	10668
-130.46306	43.873566	10058.4
-132.48286	42.135605	10972.8
-152.92549	27.132359	10668
-144.46356	33.542446	10058.4
-141.35204	35.84392	10668
-127.753494	42.755234	10058.4
-129.90407	43.653336	10668
-150.32918	29.090145	10668
-139.86308	38.72526	9448.8
-138.86418	37.900597	11277.6
-127.35871	45.207363	11277.6
-136.05797	40.98577	9753.6
-136.62746	40.664764	10972.8
-156.53317	22.966908	10485.12
-149.64589	31.487827	8839.2
-124.673676	46.32363	11277.6
-132.30466	42.973495	10058.4
-133.76665	41.390575	11582.4
-154.13956	25.862474	10668
-145.67494	34.682983	10058.4
-143.08899	36.56032	10668
-128.60234	44.715565	10058.4
-142.52415	34.884544	10058.4
-140.51097	38.28172	10668
-125.86686	43.71242	9540.24
-128.70256	44.666004	11277.6
-149.03203	30.090694	10668
-137.94127	39.90746	10058.4
-137.60533	38.862312	10668
-126.032135	45.80781	11277.6
-155.37782	24.5696	
-135.01913	39.38886	10668
-135.0669	40.60277	11582.4
-155.39253	24.630068	10058.4
-148.33244	30.641117	10058.4
-123.32634	46.821953	5303.52
-143.87276	33.838867	10668
-130.45877	43.875668	10058.4
-132.69809	42.780674	11277.6
-152.86142	26.879198	
-143.7401	36.098557	9448.8
-141.35437	35.841877	11277.6
-126.8055	45.47067	10058.4
-129.38397	42.100098	11582.4
-150.32384	29.043201	10972.8
-139.87354	38.71861	10058.4
-139.24391	39.1099	11277.6
-123.30958	46.576656	5821.68
-127.377075	45.216354	11277.6
-148.20293	32.693165	10668
-136.89713	38.35927	10058.4
-124.69326	46.314842	11277.6
-145.66705	34.67995	10668
-154.50441	27.220276	10668
-132.33115	42.965443	10058.4
-133.78961	41.377373	11582.4
-154.17308	25.888016	10668
-145.71376	34.6439	10058.4
-142.61108	34.79201	10668
-128.64133	44.694286	10668
-131.20215	42.8799	10972.8
-151.63135	28.070175	10668
-141.81454	37.441223	9448.8
-140.12975	36.891205	10668
-125.004776	46.198177	10058.4
-128.64359	44.409	10668
-149.47275	31.636614	10668
-137.97836	39.88194	9448.8
-137.62924	38.84453	11277.6
-157.71417	21.30974	
